Orthogroup	ahos	apis
OG0008536		apis|A0A8R2BAY7
OG0008537		apis|A0A8R2AAW5
OG0008538		apis|A0A8R2D6Z8
OG0008539		apis|A0A8R1W3P7
OG0008540		apis|A0A8R1TDB4
OG0008541		apis|A0A8R2AC25
OG0008542		apis|A0A8R1W4N8
OG0008543		apis|A0A8R2JQ11
OG0008544		apis|A0A8R2A1L0
OG0008545		apis|A0A8R2D5B8
OG0008546		apis|A0A8R2A3Z7
OG0008547		apis|A0A8R2FDE8
OG0008548		apis|A0A8R1W2A5
OG0008549		apis|A0A8R2A9F1
OG0008550		apis|A0A8R2B8C4
OG0008551		apis|A0A8R2A0F1
OG0008552		apis|A0A8R2NUW2
OG0008553		apis|C4WUM6
OG0008554		apis|A0A8R2JUT4
OG0008555		apis|A0A8R2A4L0
OG0008556		apis|A0A8R1W827
OG0008557		apis|A0A8R2ACT4
OG0008558		apis|C4WU50
OG0008559		apis|A0A8R2FEQ3
OG0008560		apis|A0A8R2ABT7
OG0008561		apis|A0A8R2D5E7
OG0008562		apis|A0A8R2A869
OG0008563		apis|A0A8R2B6W9
OG0008564		apis|A0A8R2NPR8
OG0008565		apis|C4WX17
OG0008566		apis|A0A8R2D8B1
OG0008567		apis|A0A8R1W2W8
OG0008568		apis|A0A8R2H4F3
OG0008569		apis|A0A8R1W0E9
OG0008570		apis|A0A8R2D6T2
OG0008571		apis|C4WV81
OG0008572		apis|C4WTE6
OG0008573		apis|J9K597
OG0008574		apis|C4WUM2
OG0008575		apis|A0A8R1W0E4
OG0008576		apis|C4WYE4
OG0008577		apis|C4WWR4
OG0008578		apis|A0A8R2A9F9
OG0008579		apis|A0A8R2A320
OG0008580		apis|A0A8R2NTV1
OG0008581		apis|A0A8R2A124
OG0008582		apis|A0A8R2F869
OG0008583		apis|A0A8R1W5G8
OG0008584		apis|A0A8R2ABA7
OG0008585		apis|A0A8R1VZE3
OG0008586		apis|A0A8R1W355
OG0008587		apis|A0A8R2NRP0
OG0008588		apis|A0A8R1WAF6
OG0008589		apis|C4WY07
OG0008590		apis|A0A8R1W4I2
OG0008591		apis|A0A8R2JKW7
OG0008592		apis|A0A8R1W8F3
OG0008593		apis|A0A8R2AYS1
OG0008594		apis|A0A8R1TDD8
OG0008595		apis|A0A8R1W265
OG0008596		apis|A0A8R1VZV8
OG0008597		apis|A0A8R1W3M5
OG0008598		apis|A0A8R2H4S5
OG0008599		apis|A0A8R2A365
OG0008600		apis|A0A8R2NRU9
OG0008601		apis|A0A8R2B432
OG0008602		apis|A0A8R2A8H5
OG0008603		apis|A0A8R2B959
OG0008604		apis|A0A8R2A3I2
OG0008605		apis|A0A8R1XHU7
OG0008606		apis|A0A8R2NJB3
OG0008607		apis|A0A8R1W4U0
OG0008608		apis|A0A8R1ZZ68
OG0008609		apis|A0A8R2A4K0
OG0008610		apis|A0A8R2JUD8
OG0008611		apis|A0A8R2B409
OG0008612		apis|A0A8R2H3X2
OG0008613		apis|A0A8R2H7Z8
OG0008614		apis|A0A8R2A245
OG0008615		apis|C4WS06
OG0008616		apis|C4WVE0
OG0008617		apis|A0A8R2A6U3
OG0008618		apis|A0A8R2B858
OG0008619		apis|A0A8R2A9W6
OG0008620		apis|A0A8R1WAB7
OG0008621		apis|A0A8R1VYP2
OG0008622		apis|A0A8R2NNN9
OG0008623		apis|A0A8R2NTI6
OG0008624		apis|A0A8R1W6K2
OG0008625		apis|A0A8R2HAL8
OG0008626		apis|A0A8R2H9G6
OG0008627		apis|C4WVN8
OG0008628		apis|A0A8R2D395
OG0008629		apis|C4WSK8
OG0008630		apis|A0A8R2D4R8
OG0008631		apis|A0A8R2ABJ9
OG0008632		apis|A0A8R2ABL2
OG0008633		apis|A0A8R2B4K6
OG0008634		apis|A0A8R1W7A1
OG0008635		apis|A0A8R2FD80
OG0008636		apis|C4WVU0
OG0008637		apis|A0A8R1VZ92
OG0008638		apis|A0A8R2JUR7
OG0008639		apis|A0A8R1W5Q1
OG0008640		apis|A0A8R2FB64
OG0008641		apis|A0A8R2F9H4
OG0008642		apis|A0A8R2ADX3
OG0008643		apis|A0A8R2JRE5
OG0008644		apis|C4WW00
OG0008645		apis|A0A8R2BAT8
OG0008646		apis|A0A8R2AF03
OG0008647		apis|C4WUT0
OG0008648		apis|A0A8R2HBZ4
OG0008649		apis|A0A8R1X3G5
OG0008650		apis|A0A8R2B151
OG0008651		apis|A0A8R2FAI4
OG0008652		apis|A0A8R2BAJ1
OG0008653		apis|A0A8R2NTZ8
OG0008654		apis|A0A8R2NWP3
OG0008655		apis|A0A8R2AZ49
OG0008656		apis|A0A8R2A1B8
OG0008657		apis|C4WUL6
OG0008658		apis|A0A8R2ACX9
OG0008659		apis|A0A8R1VZR0
OG0008660		apis|A0A8R2BA13
OG0008661		apis|A0A8R1W4F2
